,2LivingRoomCenterHumidity_temperature,2LivingRoomCenterHumidity_humidity,timestamp
64,23.8,26,2022-04-19 12:58:59.599000+02:00
65,23.85,28,2022-04-19 13:13:34.874000+02:00
66,24.0,27,2022-04-19 13:28:09.745000+02:00
67,24.1,26,2022-04-19 13:42:44.370000+02:00
68,24.4,26,2022-04-19 13:57:18.021000+02:00
69,24.7,25,2022-04-19 14:11:51.030000+02:00
70,24.8,24,2022-04-19 14:26:23.087000+02:00
71,25.0,23,2022-04-19 14:40:54.524000+02:00
72,25.05,23,2022-04-19 14:55:25.805000+02:00
73,25.15,23,2022-04-19 15:09:57.261000+02:00
74,25.1,23,2022-04-19 15:24:28.476000+02:00
75,25.1,24,2022-04-19 15:38:59.426000+02:00
76,25.35,22,2022-04-19 15:53:30.169000+02:00
77,25.45,23,2022-04-19 16:08:00.700000+02:00
78,25.3,22,2022-04-19 16:22:31.188000+02:00
79,25.25,23,2022-04-19 16:37:02.148000+02:00
80,25.3,22,2022-04-19 16:51:33.528000+02:00
81,25.35,23,2022-04-19 17:06:03.578000+02:00
82,25.55,25,2022-04-19 17:20:33.818000+02:00
83,25.8,25,2022-04-19 17:35:03.338000+02:00
84,26.0,25,2022-04-19 17:49:32.406000+02:00
85,26.1,25,2022-04-19 18:04:00.944000+02:00
86,26.1,24,2022-04-19 18:18:29.226000+02:00
87,26.2,25,2022-04-19 18:32:57.527000+02:00
88,26.35,26,2022-04-19 18:47:25.532000+02:00
89,26.25,26,2022-04-19 19:01:53.373000+02:00
90,26.2,26,2022-04-19 19:16:21.554000+02:00
91,26.1,26,2022-04-19 19:30:49.994000+02:00
92,26.0,27,2022-04-19 19:45:18.992000+02:00
93,25.95,28,2022-04-19 19:59:48.103000+02:00
94,25.9,28,2022-04-19 20:14:17.638000+02:00
95,25.8,28,2022-04-19 20:28:47.102000+02:00
96,25.7,28,2022-04-19 20:43:16.825000+02:00
97,25.65,29,2022-04-19 20:57:46.814000+02:00
0,25.45,30,2022-04-19 21:12:16.927000+02:00
1,25.1,26,2022-04-19 21:26:48.012000+02:00
2,24.6,26,2022-04-19 21:41:20.658000+02:00
3,24.3,27,2022-04-19 21:55:54.283000+02:00
4,24.3,27,2022-04-19 22:10:28.251000+02:00
5,24.25,28,2022-04-19 22:25:02.307000+02:00
6,24.25,28,2022-04-19 22:39:36.318000+02:00
7,24.1,28,2022-04-19 22:54:10.578000+02:00
8,24.1,28,2022-04-19 23:08:45.098000+02:00
9,24.05,28,2022-04-19 23:23:19.884000+02:00
10,23.9,28,2022-04-19 23:37:54.858000+02:00
11,23.8,28,2022-04-19 23:52:30.098000+02:00
12,23.75,28,2022-04-20 00:07:05.441000+02:00
13,23.6,28,2022-04-20 00:21:40.938000+02:00
14,23.65,28,2022-04-20 00:36:16.858000+02:00
15,23.6,29,2022-04-20 00:50:53.177000+02:00
16,23.5,29,2022-04-20 01:05:29.874000+02:00
17,23.4,29,2022-04-20 01:20:06.832000+02:00
18,23.35,29,2022-04-20 01:34:43.807000+02:00
19,23.15,29,2022-04-20 01:49:20.920000+02:00
20,23.05,29,2022-04-20 02:03:58.455000+02:00
21,23.0,29,2022-04-20 02:18:35.856000+02:00
22,22.9,29,2022-04-20 02:33:13.652000+02:00
23,22.85,29,2022-04-20 02:47:52.086000+02:00
24,22.8,29,2022-04-20 03:02:30.699000+02:00
25,22.75,29,2022-04-20 03:17:09.512000+02:00
26,22.6,29,2022-04-20 03:31:48.552000+02:00
27,22.5,29,2022-04-20 03:46:27.872000+02:00
28,22.4,29,2022-04-20 04:01:07.688000+02:00
29,22.4,29,2022-04-20 04:15:47.484000+02:00
30,22.3,29,2022-04-20 04:30:27.640000+02:00
31,22.15,29,2022-04-20 04:45:08.021000+02:00
32,22.05,29,2022-04-20 04:59:48.631000+02:00
33,22.0,29,2022-04-20 05:14:29.803000+02:00
34,21.85,29,2022-04-20 05:29:10.986000+02:00
35,21.75,29,2022-04-20 05:43:52.489000+02:00
36,21.8,29,2022-04-20 05:58:34.153000+02:00
37,21.65,29,2022-04-20 06:13:15.759000+02:00
38,22.2,28,2022-04-20 06:27:57.010000+02:00
39,22.35,28,2022-04-20 06:42:36.631000+02:00
40,22.1,28,2022-04-20 06:57:17.170000+02:00
41,22.0,28,2022-04-20 07:11:57.958000+02:00
42,22.0,28,2022-04-20 07:26:38.840000+02:00
43,22.0,28,2022-04-20 07:41:19.499000+02:00
44,22.05,28,2022-04-20 07:56:00.212000+02:00
45,22.1,28,2022-04-20 08:10:41.213000+02:00
46,22.2,28,2022-04-20 08:25:21.139000+02:00
47,22.3,29,2022-04-20 08:40:00.922000+02:00
48,22.5,29,2022-04-20 08:54:40.192000+02:00
49,22.45,29,2022-04-20 09:09:19.196000+02:00
50,22.65,30,2022-04-20 09:23:58.225000+02:00
51,22.7,30,2022-04-20 09:38:37.133000+02:00
52,22.75,30,2022-04-20 09:53:15.476000+02:00
53,22.8,30,2022-04-20 10:07:53.706000+02:00
54,22.8,30,2022-04-20 10:22:32.025000+02:00
55,22.8,30,2022-04-20 10:37:10.559000+02:00
56,22.8,30,2022-04-20 10:51:48.874000+02:00
57,22.9,30,2022-04-20 11:06:27.247000+02:00
58,22.9,30,2022-04-20 11:21:05.587000+02:00
59,22.95,30,2022-04-20 11:35:43.844000+02:00
60,23.0,30,2022-04-20 11:50:21.785000+02:00
61,23.1,32,2022-04-20 12:04:59.637000+02:00
62,23.15,31,2022-04-20 12:19:37.067000+02:00
63,23.45,31,2022-04-20 12:34:13.958000+02:00
64,23.5,31,2022-04-20 12:48:50.208000+02:00
65,23.65,30,2022-04-20 13:03:25.916000+02:00
66,23.85,31,2022-04-20 13:18:01.210000+02:00
67,23.95,31,2022-04-20 13:32:36.144000+02:00
68,24.15,31,2022-04-20 13:47:10.638000+02:00
69,24.25,30,2022-04-20 14:01:44.722000+02:00
70,24.3,28,2022-04-20 14:16:18.264000+02:00
71,24.4,27,2022-04-20 14:30:51.584000+02:00
72,24.55,27,2022-04-20 14:45:24.811000+02:00
73,24.55,26,2022-04-20 14:59:57.882000+02:00
74,24.5,26,2022-04-20 15:14:31.354000+02:00
75,24.75,26,2022-04-20 15:29:04.216000+02:00
76,24.85,26,2022-04-20 15:43:36.554000+02:00
77,24.9,26,2022-04-20 15:58:08.609000+02:00
78,25.05,26,2022-04-20 16:12:40.277000+02:00
79,25.0,25,2022-04-20 16:27:11.996000+02:00
80,25.15,26,2022-04-20 16:41:43.539000+02:00
81,25.15,26,2022-04-20 16:56:14.816000+02:00
82,25.35,26,2022-04-20 17:10:45.959000+02:00
83,25.6,27,2022-04-20 17:25:16.564000+02:00
84,25.7,27,2022-04-20 17:39:46.505000+02:00
85,25.85,27,2022-04-20 17:54:16.082000+02:00
86,25.85,27,2022-04-20 18:08:45.184000+02:00
87,26.0,27,2022-04-20 18:23:14.223000+02:00
88,26.0,27,2022-04-20 18:37:43.368000+02:00
89,25.95,27,2022-04-20 18:52:12.709000+02:00
90,25.9,27,2022-04-20 19:06:41.944000+02:00
91,25.95,28,2022-04-20 19:21:11.543000+02:00
92,25.8,28,2022-04-20 19:35:41.277000+02:00
93,25.7,28,2022-04-20 19:50:11.254000+02:00
94,25.55,28,2022-04-20 20:04:41.267000+02:00
95,25.5,28,2022-04-20 20:19:11.694000+02:00
96,25.4,28,2022-04-20 20:33:42.557000+02:00
97,25.25,28,2022-04-20 20:48:13.682000+02:00
98,25.15,29,2022-04-20 21:02:45.383000+02:00
0,25.05,29,2022-04-20 21:17:17.300000+02:00
1,24.95,29,2022-04-20 21:31:49.470000+02:00
2,24.75,29,2022-04-20 21:46:21.422000+02:00
3,24.8,29,2022-04-20 22:00:53.761000+02:00
4,24.75,29,2022-04-20 22:15:26.563000+02:00
5,24.7,29,2022-04-20 22:29:59.544000+02:00
6,24.65,29,2022-04-20 22:44:32.705000+02:00
7,24.4,30,2022-04-20 22:59:05.997000+02:00
8,24.35,30,2022-04-20 23:13:39.835000+02:00
9,24.3,30,2022-04-20 23:28:13.978000+02:00
10,24.25,30,2022-04-20 23:42:48.330000+02:00
11,24.2,30,2022-04-20 23:57:22.736000+02:00
12,24.15,30,2022-04-21 00:11:57.299000+02:00
13,24.05,30,2022-04-21 00:26:32.093000+02:00
14,23.9,30,2022-04-21 00:41:07.175000+02:00
15,23.95,36,2022-04-21 00:55:42.611000+02:00
16,23.85,34,2022-04-21 01:10:18.116000+02:00
17,23.85,34,2022-04-21 01:24:53.854000+02:00
18,23.65,33,2022-04-21 01:39:29.513000+02:00
19,23.65,33,2022-04-21 01:54:05.179000+02:00
20,23.55,33,2022-04-21 02:08:41.342000+02:00
21,23.45,33,2022-04-21 02:23:17.832000+02:00
22,23.35,32,2022-04-21 02:37:54.549000+02:00
23,23.3,32,2022-04-21 02:52:31.517000+02:00
24,23.15,32,2022-04-21 03:07:09.240000+02:00
25,23.1,32,2022-04-21 03:21:46.331000+02:00
26,22.95,32,2022-04-21 03:36:24.247000+02:00
27,22.95,31,2022-04-21 03:51:02.599000+02:00
28,22.8,31,2022-04-21 04:05:40.996000+02:00
29,22.65,31,2022-04-21 04:20:19.600000+02:00
30,22.6,31,2022-04-21 04:34:58.700000+02:00
31,22.5,31,2022-04-21 04:49:38.069000+02:00
32,22.4,31,2022-04-21 05:04:17.697000+02:00
33,22.3,31,2022-04-21 05:18:57.666000+02:00
34,22.2,31,2022-04-21 05:33:37.906000+02:00
35,22.15,31,2022-04-21 05:48:18.531000+02:00
36,22.05,31,2022-04-21 06:02:59.416000+02:00
37,22.05,31,2022-04-21 06:17:40.263000+02:00
38,22.65,30,2022-04-21 06:32:20.158000+02:00
39,22.4,30,2022-04-21 06:46:59.399000+02:00
40,22.35,30,2022-04-21 07:01:39.374000+02:00
41,22.3,30,2022-04-21 07:16:19.612000+02:00
42,22.35,30,2022-04-21 07:30:59.879000+02:00
43,22.55,31,2022-04-21 07:45:39.831000+02:00
44,22.5,31,2022-04-21 08:00:19.441000+02:00
45,22.5,31,2022-04-21 08:14:59.071000+02:00
46,22.7,31,2022-04-21 08:29:38.388000+02:00
47,22.7,31,2022-04-21 08:44:17.474000+02:00
48,22.9,31,2022-04-21 08:58:56.302000+02:00
49,23.0,31,2022-04-21 09:13:34.539000+02:00
50,23.15,31,2022-04-21 09:28:12.627000+02:00
51,23.1,31,2022-04-21 09:42:50.561000+02:00
52,23.1,31,2022-04-21 09:57:28.659000+02:00
53,23.05,31,2022-04-21 10:12:06.713000+02:00
54,23.1,31,2022-04-21 10:26:44.691000+02:00
55,23.1,31,2022-04-21 10:41:22.677000+02:00
56,23.0,31,2022-04-21 10:56:00.657000+02:00
57,23.15,31,2022-04-21 11:10:38.675000+02:00
58,23.05,31,2022-04-21 11:25:16.784000+02:00
59,23.1,32,2022-04-21 11:39:54.700000+02:00
60,23.2,32,2022-04-21 11:54:32.372000+02:00
61,23.3,31,2022-04-21 12:09:09.612000+02:00
62,23.35,31,2022-04-21 12:23:46.660000+02:00
63,23.5,31,2022-04-21 12:38:23.329000+02:00
64,23.65,31,2022-04-21 12:52:59.648000+02:00
65,23.8,31,2022-04-21 13:07:35.636000+02:00
66,24.0,31,2022-04-21 13:22:10.913000+02:00
67,24.25,31,2022-04-21 13:36:45.507000+02:00
68,24.35,30,2022-04-21 13:51:19.542000+02:00
69,24.65,30,2022-04-21 14:05:52.972000+02:00
70,24.85,30,2022-04-21 14:20:25.778000+02:00
71,25.0,30,2022-04-21 14:34:57.922000+02:00
72,25.25,29,2022-04-21 14:49:29.513000+02:00
73,25.55,29,2022-04-21 15:04:00.398000+02:00
74,25.8,29,2022-04-21 15:18:30.705000+02:00
75,26.05,29,2022-04-21 15:33:00.027000+02:00
76,26.4,29,2022-04-21 15:47:28.330000+02:00
77,26.65,29,2022-04-21 16:01:55.953000+02:00
78,26.8,28,2022-04-21 16:16:23.073000+02:00
79,26.85,26,2022-04-21 16:30:49.721000+02:00
80,26.6,25,2022-04-21 16:45:16.974000+02:00
81,26.45,25,2022-04-21 16:59:44.698000+02:00
82,26.35,26,2022-04-21 17:14:12.527000+02:00
83,26.1,25,2022-04-21 17:28:40.189000+02:00
84,26.0,26,2022-04-21 17:43:09.128000+02:00
85,25.9,25,2022-04-21 17:57:38.312000+02:00
86,25.65,25,2022-04-21 18:12:08.020000+02:00
87,25.6,26,2022-04-21 18:26:38.596000+02:00
88,25.65,26,2022-04-21 18:41:08.978000+02:00
89,25.6,26,2022-04-21 18:55:39.497000+02:00
90,25.5,27,2022-04-21 19:10:10.303000+02:00
91,25.45,28,2022-04-21 19:24:41.119000+02:00
92,25.45,29,2022-04-21 19:39:12.134000+02:00
93,25.5,29,2022-04-21 19:53:43.350000+02:00
94,25.5,32,2022-04-21 20:08:14.506000+02:00
95,25.5,32,2022-04-21 20:22:45.520000+02:00
96,25.4,32,2022-04-21 20:37:16.779000+02:00
97,25.3,31,2022-04-21 20:51:48.026000+02:00
98,25.2,31,2022-04-21 21:06:19.595000+02:00
0,25.1,31,2022-04-21 21:20:51.517000+02:00
1,24.95,31,2022-04-21 21:35:23.791000+02:00
2,24.85,30,2022-04-21 21:49:56.421000+02:00
3,24.7,30,2022-04-21 22:04:29.185000+02:00
4,24.6,31,2022-04-21 22:19:02.274000+02:00
5,24.6,31,2022-04-21 22:33:35.899000+02:00
6,24.45,31,2022-04-21 22:48:09.608000+02:00
7,24.3,31,2022-04-21 23:02:43.869000+02:00
8,24.2,31,2022-04-21 23:17:18.129000+02:00
9,24.15,31,2022-04-21 23:31:52.613000+02:00
10,24.1,31,2022-04-21 23:46:27.459000+02:00
11,24.0,31,2022-04-22 00:01:02.483000+02:00
12,23.85,31,2022-04-22 00:15:37.881000+02:00
13,23.8,30,2022-04-22 00:30:13.668000+02:00
14,23.65,30,2022-04-22 00:44:49.611000+02:00
15,23.7,30,2022-04-22 00:59:25.904000+02:00
16,23.5,30,2022-04-22 01:14:02.348000+02:00
17,23.45,30,2022-04-22 01:28:39.113000+02:00
18,23.45,30,2022-04-22 01:43:16.208000+02:00
19,23.35,30,2022-04-22 01:57:53.556000+02:00
20,23.2,30,2022-04-22 02:12:31.047000+02:00
21,23.05,30,2022-04-22 02:27:08.851000+02:00
22,23.1,30,2022-04-22 02:41:47.015000+02:00
23,22.95,30,2022-04-22 02:56:25.368000+02:00
24,22.9,30,2022-04-22 03:11:04.150000+02:00
25,22.7,30,2022-04-22 03:25:42.839000+02:00
26,22.65,30,2022-04-22 03:40:21.892000+02:00
27,22.55,30,2022-04-22 03:55:01.243000+02:00
28,22.55,30,2022-04-22 04:09:40.863000+02:00
29,22.4,30,2022-04-22 04:24:20.625000+02:00
30,22.35,30,2022-04-22 04:39:00.806000+02:00
31,22.2,30,2022-04-22 04:53:41.240000+02:00
32,22.15,30,2022-04-22 05:08:21.780000+02:00
33,22.05,30,2022-04-22 05:23:02.587000+02:00
34,21.95,30,2022-04-22 05:37:43.738000+02:00
35,21.95,30,2022-04-22 05:52:25.131000+02:00
36,21.9,30,2022-04-22 06:07:06.598000+02:00
37,21.75,30,2022-04-22 06:21:48.168000+02:00
38,21.75,30,2022-04-22 06:36:30.096000+02:00
39,21.65,30,2022-04-22 06:51:12.378000+02:00
40,21.55,31,2022-04-22 07:05:54.876000+02:00
41,21.5,32,2022-04-22 07:20:37.392000+02:00
42,21.55,35,2022-04-22 07:35:20.400000+02:00
43,21.45,35,2022-04-22 07:50:03.315000+02:00
44,21.3,35,2022-04-22 08:04:46.406000+02:00
45,21.4,35,2022-04-22 08:19:29.707000+02:00
46,21.35,35,2022-04-22 08:34:12.983000+02:00
47,21.45,35,2022-04-22 08:48:56.162000+02:00
48,21.4,35,2022-04-22 09:03:39.269000+02:00
49,21.5,35,2022-04-22 09:18:22.184000+02:00
50,21.55,35,2022-04-22 09:33:05.227000+02:00
51,21.55,34,2022-04-22 09:47:47.746000+02:00
52,21.55,34,2022-04-22 10:02:30.657000+02:00
53,21.45,34,2022-04-22 10:17:13.512000+02:00
54,21.4,34,2022-04-22 10:31:56.437000+02:00
55,21.3,34,2022-04-22 10:46:39.491000+02:00
56,21.35,34,2022-04-22 11:01:22.831000+02:00
57,21.3,34,2022-04-22 11:16:06.138000+02:00
58,21.3,34,2022-04-22 11:30:49.246000+02:00
59,21.35,33,2022-04-22 11:45:32.268000+02:00
60,21.45,33,2022-04-22 12:00:15.264000+02:00
61,21.5,33,2022-04-22 12:14:58.022000+02:00
62,21.5,33,2022-04-22 12:29:40.675000+02:00
63,21.55,33,2022-04-22 12:44:23.292000+02:00
64,21.5,32,2022-04-22 12:59:05.932000+02:00
65,21.65,32,2022-04-22 13:13:48.472000+02:00
66,21.7,32,2022-04-22 13:28:30.919000+02:00
67,21.8,32,2022-04-22 13:43:12.968000+02:00
68,22.0,32,2022-04-22 13:57:54.566000+02:00
69,22.25,33,2022-04-22 14:12:35.289000+02:00
70,22.55,33,2022-04-22 14:27:15.223000+02:00
71,22.7,33,2022-04-22 14:41:54.500000+02:00
72,23.0,32,2022-04-22 14:56:33.257000+02:00
73,23.2,31,2022-04-22 15:11:11.187000+02:00
74,23.4,31,2022-04-22 15:25:48.597000+02:00
75,23.6,31,2022-04-22 15:40:25.362000+02:00
76,23.8,30,2022-04-22 15:55:01.582000+02:00
77,24.05,31,2022-04-22 16:09:37.010000+02:00
78,24.25,31,2022-04-22 16:24:11.560000+02:00
79,24.5,31,2022-04-22 16:38:45.701000+02:00
80,24.75,31,2022-04-22 16:53:19.035000+02:00
81,25.0,32,2022-04-22 17:07:51.714000+02:00
82,25.2,31,2022-04-22 17:22:23.835000+02:00
83,25.3,32,2022-04-22 17:36:55.499000+02:00
84,25.25,30,2022-04-22 17:51:26.832000+02:00
85,25.1,28,2022-04-22 18:05:58.360000+02:00
86,25.0,27,2022-04-22 18:20:30.399000+02:00
87,25.15,28,2022-04-22 18:35:02.538000+02:00
88,25.15,29,2022-04-22 18:49:34.686000+02:00
89,25.15,30,2022-04-22 19:04:06.818000+02:00
90,25.1,30,2022-04-22 19:18:38.985000+02:00
91,25.05,30,2022-04-22 19:33:11.365000+02:00
92,24.95,31,2022-04-22 19:47:43.986000+02:00
93,24.8,31,2022-04-22 20:02:17.431000+02:00
94,24.7,31,2022-04-22 20:16:50.231000+02:00
95,24.55,31,2022-04-22 20:31:23.789000+02:00
96,24.4,31,2022-04-22 20:45:57.854000+02:00
97,24.2,32,2022-04-22 21:00:32.246000+02:00
0,24.2,32,2022-04-22 21:15:06.996000+02:00
1,24.05,32,2022-04-22 21:29:42.117000+02:00
2,23.95,32,2022-04-22 21:44:17.330000+02:00
3,23.9,33,2022-04-22 21:58:52.675000+02:00
4,23.8,33,2022-04-22 22:13:28.342000+02:00
5,23.75,33,2022-04-22 22:28:04.239000+02:00
6,23.7,33,2022-04-22 22:42:40.297000+02:00
7,23.6,33,2022-04-22 22:57:16.667000+02:00
8,23.55,32,2022-04-22 23:11:53.208000+02:00
9,23.35,32,2022-04-22 23:26:30.228000+02:00
10,23.2,32,2022-04-22 23:41:07.632000+02:00
11,23.05,32,2022-04-22 23:55:45.362000+02:00
12,23.05,32,2022-04-23 00:10:23.557000+02:00
13,22.85,32,2022-04-23 00:25:02.269000+02:00
14,22.75,32,2022-04-23 00:39:41.242000+02:00
15,22.65,32,2022-04-23 00:54:20.470000+02:00
16,22.5,32,2022-04-23 01:08:59.935000+02:00
17,22.45,31,2022-04-23 01:23:39.820000+02:00
18,22.35,31,2022-04-23 01:38:20.053000+02:00
19,22.15,31,2022-04-23 01:53:00.905000+02:00
20,22.1,31,2022-04-23 02:07:41.888000+02:00
21,21.95,31,2022-04-23 02:22:23.066000+02:00
22,21.95,31,2022-04-23 02:37:04.613000+02:00
23,21.7,31,2022-04-23 02:51:46.394000+02:00
24,21.6,31,2022-04-23 03:06:28.601000+02:00
25,21.65,31,2022-04-23 03:21:11.055000+02:00
26,21.45,31,2022-04-23 03:35:53.844000+02:00
27,21.4,31,2022-04-23 03:50:36.920000+02:00
28,21.35,31,2022-04-23 04:05:20.420000+02:00
29,21.25,31,2022-04-23 04:20:04.351000+02:00
30,21.15,31,2022-04-23 04:34:48.328000+02:00
31,21.0,31,2022-04-23 04:49:32.716000+02:00
32,20.9,31,2022-04-23 05:04:17.241000+02:00
33,20.9,31,2022-04-23 05:19:01.996000+02:00
34,20.8,31,2022-04-23 05:33:47.135000+02:00
35,20.7,31,2022-04-23 05:48:32.663000+02:00
36,20.65,31,2022-04-23 06:03:18.320000+02:00
37,20.55,31,2022-04-23 06:18:03.969000+02:00
38,21.25,30,2022-04-23 06:32:48.337000+02:00
39,20.85,30,2022-04-23 06:47:33.030000+02:00
40,20.85,30,2022-04-23 07:02:17.893000+02:00
41,20.85,30,2022-04-23 07:17:02.891000+02:00
42,20.9,30,2022-04-23 07:31:47.841000+02:00
43,21.05,31,2022-04-23 07:46:32.376000+02:00
44,21.1,31,2022-04-23 08:01:16.570000+02:00
45,21.25,31,2022-04-23 08:16:00.349000+02:00
46,21.55,35,2022-04-23 08:30:43.702000+02:00
47,21.65,35,2022-04-23 08:45:26.542000+02:00
48,21.8,35,2022-04-23 09:00:09.092000+02:00
49,21.9,35,2022-04-23 09:14:51.013000+02:00
50,21.75,34,2022-04-23 09:29:33.289000+02:00
51,21.75,34,2022-04-23 09:44:15.371000+02:00
52,21.8,34,2022-04-23 09:58:57.109000+02:00
53,21.75,34,2022-04-23 10:13:39.149000+02:00
54,20.95,29,2022-04-23 10:28:22.273000+02:00
55,20.65,32,2022-04-23 10:43:07.591000+02:00
56,20.55,31,2022-04-23 10:57:53.105000+02:00
57,20.3,31,2022-04-23 11:12:39.254000+02:00
58,19.9,31,2022-04-23 11:27:26.536000+02:00
59,19.75,31,2022-04-23 11:42:14.696000+02:00
60,19.75,32,2022-04-23 11:57:02.980000+02:00
61,19.8,33,2022-04-23 12:11:51.436000+02:00
62,19.8,33,2022-04-23 12:26:39.529000+02:00
63,20.0,33,2022-04-23 12:41:27.176000+02:00
64,20.2,33,2022-04-23 12:56:14.360000+02:00
65,20.4,34,2022-04-23 13:11:00.954000+02:00
66,20.5,32,2022-04-23 13:25:47.438000+02:00
67,20.65,32,2022-04-23 13:40:32.960000+02:00
68,20.85,34,2022-04-23 13:55:17.777000+02:00
69,21.15,33,2022-04-23 14:10:02.065000+02:00
70,21.4,32,2022-04-23 14:24:45.721000+02:00
71,21.65,31,2022-04-23 14:39:28.585000+02:00
72,21.85,31,2022-04-23 14:54:11.381000+02:00
73,22.0,30,2022-04-23 15:08:52.300000+02:00
74,22.2,29,2022-04-23 15:23:33.409000+02:00
75,22.4,29,2022-04-23 15:38:13.835000+02:00
76,22.65,29,2022-04-23 15:52:53.431000+02:00
77,22.9,29,2022-04-23 16:07:32.345000+02:00
78,23.15,29,2022-04-23 16:22:10.571000+02:00
79,23.3,29,2022-04-23 16:36:48.173000+02:00
80,23.5,29,2022-04-23 16:51:25.231000+02:00
81,23.6,28,2022-04-23 17:06:01.791000+02:00
82,23.6,26,2022-04-23 17:20:38.078000+02:00
83,23.4,25,2022-04-23 17:35:14.932000+02:00
84,23.45,25,2022-04-23 17:49:51.881000+02:00
85,23.55,26,2022-04-23 18:04:28.753000+02:00
86,23.6,26,2022-04-23 18:19:05.501000+02:00
87,23.4,23,2022-04-23 18:33:41.966000+02:00
88,23.45,25,2022-04-23 18:48:19.002000+02:00
89,23.55,27,2022-04-23 19:02:55.825000+02:00
90,23.45,27,2022-04-23 19:17:32.518000+02:00
91,23.5,28,2022-04-23 19:32:09.138000+02:00
92,23.55,28,2022-04-23 19:46:45.642000+02:00
93,23.45,29,2022-04-23 20:01:22.309000+02:00
94,23.4,29,2022-04-23 20:15:59.233000+02:00
95,23.25,29,2022-04-23 20:30:36.482000+02:00
96,23.05,30,2022-04-23 20:45:13.935000+02:00
97,23.05,30,2022-04-23 20:59:51.436000+02:00
0,23.05,30,2022-04-23 21:14:28.943000+02:00
1,23.05,30,2022-04-23 21:29:06.614000+02:00
2,22.95,30,2022-04-23 21:43:44.688000+02:00
3,22.9,30,2022-04-23 21:58:23.224000+02:00
4,22.75,31,2022-04-23 22:13:02.026000+02:00
5,22.75,31,2022-04-23 22:27:41.167000+02:00
6,22.7,31,2022-04-23 22:42:20.340000+02:00
7,22.55,30,2022-04-23 22:56:59.829000+02:00
8,22.4,30,2022-04-23 23:11:39.820000+02:00
9,22.3,30,2022-04-23 23:26:20.353000+02:00
10,22.25,30,2022-04-23 23:41:00.845000+02:00
11,22.1,30,2022-04-23 23:55:41.719000+02:00
12,22.05,30,2022-04-24 00:10:22.773000+02:00
13,21.95,29,2022-04-24 00:25:04.264000+02:00
14,21.75,29,2022-04-24 00:39:45.894000+02:00
15,21.75,29,2022-04-24 00:54:27.629000+02:00
16,21.65,29,2022-04-24 01:09:09.687000+02:00
17,21.55,29,2022-04-24 01:23:52.227000+02:00
18,21.5,29,2022-04-24 01:38:34.856000+02:00
19,21.4,29,2022-04-24 01:53:17.891000+02:00
20,21.25,29,2022-04-24 02:08:01.327000+02:00
21,21.15,29,2022-04-24 02:22:44.923000+02:00
22,21.2,29,2022-04-24 02:37:28.689000+02:00
23,21.05,29,2022-04-24 02:52:12.669000+02:00
24,20.95,29,2022-04-24 03:06:56.901000+02:00
25,20.9,29,2022-04-24 03:21:41.479000+02:00
26,20.85,29,2022-04-24 03:36:26.246000+02:00
27,20.8,29,2022-04-24 03:51:11.218000+02:00
28,20.6,29,2022-04-24 04:05:56.581000+02:00
29,20.6,29,2022-04-24 04:20:42.308000+02:00
30,20.5,29,2022-04-24 04:35:28.174000+02:00
31,20.4,29,2022-04-24 04:50:14.230000+02:00
32,20.35,29,2022-04-24 05:05:00.474000+02:00
33,20.35,29,2022-04-24 05:19:46.977000+02:00
34,20.2,29,2022-04-24 05:34:33.432000+02:00
35,20.1,29,2022-04-24 05:49:19.897000+02:00
36,20.1,29,2022-04-24 06:04:06.644000+02:00
37,20.05,29,2022-04-24 06:18:53.495000+02:00
38,20.6,28,2022-04-24 06:33:39.145000+02:00
39,20.4,28,2022-04-24 06:48:25.176000+02:00
40,20.4,28,2022-04-24 07:03:11.180000+02:00
41,20.55,28,2022-04-24 07:17:57.263000+02:00
42,20.55,28,2022-04-24 07:32:43.022000+02:00
43,20.65,28,2022-04-24 07:47:28.465000+02:00
44,20.7,28,2022-04-24 08:02:13.719000+02:00
45,20.85,28,2022-04-24 08:16:58.660000+02:00
46,21.05,31,2022-04-24 08:31:43.038000+02:00
47,21.3,36,2022-04-24 08:46:26.950000+02:00
48,21.6,35,2022-04-24 09:01:09.920000+02:00
49,21.7,34,2022-04-24 09:15:52.186000+02:00
50,21.8,33,2022-04-24 09:30:34.120000+02:00
51,21.7,33,2022-04-24 09:45:15.838000+02:00
52,21.75,32,2022-04-24 09:59:57.790000+02:00
53,21.75,32,2022-04-24 10:14:39.700000+02:00
54,21.85,31,2022-04-24 10:29:21.480000+02:00
55,21.8,30,2022-04-24 10:44:03.248000+02:00
56,21.8,30,2022-04-24 10:58:45.084000+02:00
57,21.8,30,2022-04-24 11:13:27.052000+02:00
58,21.9,30,2022-04-24 11:28:08.835000+02:00
59,21.85,30,2022-04-24 11:42:50.444000+02:00
60,22.0,31,2022-04-24 11:57:31.884000+02:00
61,22.15,32,2022-04-24 12:12:12.998000+02:00
62,22.15,28,2022-04-24 12:26:53.580000+02:00
63,22.1,32,2022-04-24 12:41:34.530000+02:00
64,22.25,31,2022-04-24 12:56:14.942000+02:00
65,22.3,29,2022-04-24 13:10:55.145000+02:00
66,22.3,28,2022-04-24 13:25:35.227000+02:00
67,22.4,28,2022-04-24 13:40:15.338000+02:00
68,22.6,27,2022-04-24 13:54:54.733000+02:00
69,22.8,27,2022-04-24 14:09:33.736000+02:00
