,2LivingRoomHumidifier_temperature,2LivingRoomHumidifier_humidity,timestamp
55,22.75,33,2022-05-17 11:55:07.222000+02:00
56,22.8,33,2022-05-17 12:11:07.717000+02:00
57,22.95,32,2022-05-17 12:27:07.973000+02:00
58,23.1,35,2022-05-17 12:43:08.044000+02:00
59,23.3,35,2022-05-17 12:59:07.591000+02:00
60,23.5,36,2022-05-17 13:15:06.423000+02:00
61,23.7,34,2022-05-17 13:31:04.533000+02:00
62,23.7,33,2022-05-17 13:47:02.375000+02:00
63,23.7,32,2022-05-17 14:03:00.239000+02:00
64,23.85,32,2022-05-17 14:18:57.805000+02:00
65,23.95,31,2022-05-17 14:34:55.250000+02:00
66,24.2,31,2022-05-17 14:50:52.471000+02:00
67,24.3,32,2022-05-17 15:06:49.215000+02:00
68,24.45,32,2022-05-17 15:22:45.414000+02:00
69,24.75,33,2022-05-17 15:38:41.158000+02:00
70,24.8,34,2022-05-17 15:54:36.410000+02:00
71,25.0,35,2022-05-17 16:10:31.344000+02:00
72,25.1,34,2022-05-17 16:26:25.680000+02:00
73,25.4,34,2022-05-17 16:42:19.687000+02:00
74,25.45,32,2022-05-17 16:58:13.024000+02:00
75,25.55,31,2022-05-17 17:14:05.907000+02:00
76,25.7,30,2022-05-17 17:29:58.654000+02:00
77,25.85,30,2022-05-17 17:45:51.016000+02:00
78,26.0,30,2022-05-17 18:01:43.050000+02:00
79,25.9,28,2022-05-17 18:17:34.978000+02:00
80,25.8,27,2022-05-17 18:33:27.281000+02:00
81,25.7,27,2022-05-17 18:49:19.964000+02:00
82,25.65,27,2022-05-17 19:05:12.632000+02:00
83,25.75,28,2022-05-17 19:21:05.238000+02:00
84,25.75,28,2022-05-17 19:36:57.758000+02:00
85,25.7,29,2022-05-17 19:52:50.558000+02:00
86,25.65,29,2022-05-17 20:08:43.258000+02:00
87,25.6,29,2022-05-17 20:24:35.978000+02:00
88,25.6,29,2022-05-17 20:40:29.052000+02:00
89,25.5,30,2022-05-17 20:56:22.100000+02:00
0,25.45,30,2022-05-17 21:12:15.136000+02:00
1,25.3,30,2022-05-17 21:28:08.557000+02:00
2,25.25,30,2022-05-17 21:44:02.201000+02:00
3,25.25,32,2022-05-17 21:59:55.916000+02:00
4,25.15,33,2022-05-17 22:15:49.943000+02:00
5,25.15,33,2022-05-17 22:31:44.086000+02:00
6,24.95,33,2022-05-17 22:47:38.625000+02:00
7,24.95,33,2022-05-17 23:03:33.160000+02:00
8,24.85,33,2022-05-17 23:19:28.079000+02:00
9,24.75,33,2022-05-17 23:35:23.029000+02:00
10,24.65,33,2022-05-17 23:51:18.223000+02:00
11,24.65,33,2022-05-18 00:07:13.735000+02:00
12,24.5,32,2022-05-18 00:23:09.363000+02:00
13,24.4,32,2022-05-18 00:39:05.270000+02:00
14,24.3,32,2022-05-18 00:55:01.317000+02:00
15,24.3,32,2022-05-18 01:10:57.890000+02:00
16,24.15,32,2022-05-18 01:26:54.922000+02:00
17,24.0,32,2022-05-18 01:42:53.288000+02:00
18,23.9,32,2022-05-18 01:58:49.749000+02:00
19,23.85,31,2022-05-18 02:14:46.719000+02:00
20,23.75,32,2022-05-18 02:30:44.359000+02:00
21,23.7,31,2022-05-18 02:46:44.047000+02:00
22,23.6,31,2022-05-18 03:02:41.022000+02:00
23,23.45,31,2022-05-18 03:18:38.879000+02:00
24,23.35,31,2022-05-18 03:34:37.645000+02:00
25,23.25,31,2022-05-18 03:50:37.850000+02:00
26,23.2,31,2022-05-18 04:06:37.121000+02:00
27,23.15,31,2022-05-18 04:22:35.770000+02:00
28,23.0,31,2022-05-18 04:38:36.158000+02:00
29,22.95,31,2022-05-18 04:54:34.326000+02:00
30,23.0,31,2022-05-18 05:10:35.577000+02:00
31,23.05,30,2022-05-18 05:26:33.834000+02:00
32,23.35,30,2022-05-18 05:42:33.090000+02:00
33,23.5,30,2022-05-18 05:58:33.712000+02:00
34,23.85,29,2022-05-18 06:14:29.492000+02:00
35,23.8,29,2022-05-18 06:30:28.816000+02:00
36,23.9,29,2022-05-18 06:46:24.076000+02:00
37,24.25,29,2022-05-18 07:02:20.686000+02:00
38,24.35,29,2022-05-18 07:18:16.651000+02:00
39,24.55,29,2022-05-18 07:34:12.289000+02:00
40,24.8,29,2022-05-18 07:50:07.403000+02:00
41,24.9,29,2022-05-18 08:06:02.022000+02:00
42,24.95,29,2022-05-18 08:21:56.421000+02:00
43,25.1,30,2022-05-18 08:37:50.644000+02:00
44,25.0,30,2022-05-18 08:53:44.857000+02:00
45,25.05,30,2022-05-18 09:09:39.174000+02:00
46,25.05,31,2022-05-18 09:25:33.376000+02:00
47,24.95,31,2022-05-18 09:41:27.835000+02:00
48,24.85,31,2022-05-18 09:57:22.421000+02:00
49,24.8,31,2022-05-18 10:13:17.123000+02:00
50,24.9,31,2022-05-18 10:29:11.823000+02:00
51,24.85,31,2022-05-18 10:45:06.474000+02:00
52,24.8,31,2022-05-18 11:01:00.999000+02:00
53,24.75,30,2022-05-18 11:16:56.085000+02:00
54,24.75,30,2022-05-18 11:32:51.046000+02:00
55,24.7,30,2022-05-18 11:48:46.231000+02:00
56,24.7,30,2022-05-18 12:04:41.524000+02:00
57,24.6,29,2022-05-18 12:20:36.866000+02:00
58,24.65,30,2022-05-18 12:36:32.148000+02:00
59,24.7,30,2022-05-18 12:52:27.357000+02:00
60,24.8,30,2022-05-18 13:08:22.448000+02:00
61,24.8,30,2022-05-18 13:24:17.237000+02:00
62,25.0,30,2022-05-18 13:40:12.067000+02:00
63,24.95,30,2022-05-18 13:56:06.912000+02:00
64,25.0,31,2022-05-18 14:12:01.503000+02:00
65,24.95,30,2022-05-18 14:27:56.141000+02:00
66,25.05,28,2022-05-18 14:43:50.789000+02:00
67,25.15,28,2022-05-18 14:59:45.119000+02:00
68,25.1,28,2022-05-18 15:15:39.451000+02:00
69,25.15,28,2022-05-18 15:31:33.796000+02:00
70,25.3,28,2022-05-18 15:47:28+02:00
71,24.95,26,2022-05-18 16:03:22.189000+02:00
72,24.75,27,2022-05-18 16:19:17.205000+02:00
73,24.85,28,2022-05-18 16:35:12.084000+02:00
74,24.85,27,2022-05-18 16:51:06.960000+02:00
75,24.8,28,2022-05-18 17:07:01.907000+02:00
76,24.8,28,2022-05-18 17:22:56.981000+02:00
77,24.85,29,2022-05-18 17:38:51.911000+02:00
78,24.9,30,2022-05-18 17:54:46.872000+02:00
79,24.9,30,2022-05-18 18:10:41.841000+02:00
80,24.9,30,2022-05-18 18:26:36.677000+02:00
81,24.95,31,2022-05-18 18:42:31.547000+02:00
82,24.9,32,2022-05-18 18:58:26.247000+02:00
83,25.0,33,2022-05-18 19:14:20.936000+02:00
84,24.95,33,2022-05-18 19:30:15.437000+02:00
85,24.95,34,2022-05-18 19:46:10.293000+02:00
86,24.95,34,2022-05-18 20:02:05.020000+02:00
87,25.0,34,2022-05-18 20:17:59.809000+02:00
88,24.85,34,2022-05-18 20:33:54.795000+02:00
89,24.8,34,2022-05-18 20:49:49.802000+02:00
90,24.8,34,2022-05-18 21:05:45.122000+02:00
0,24.8,34,2022-05-18 21:21:40.542000+02:00
1,24.75,34,2022-05-18 21:37:35.907000+02:00
2,24.65,34,2022-05-18 21:53:31.303000+02:00
3,24.55,34,2022-05-18 22:09:27.032000+02:00
4,24.45,33,2022-05-18 22:25:22.990000+02:00
5,24.45,33,2022-05-18 22:41:19.121000+02:00
6,24.35,34,2022-05-18 22:57:15.408000+02:00
7,24.25,34,2022-05-18 23:13:11.806000+02:00
8,24.2,34,2022-05-18 23:29:08.395000+02:00
9,24.2,35,2022-05-18 23:45:05.195000+02:00
10,24.1,35,2022-05-19 00:01:02.336000+02:00
11,24.0,35,2022-05-19 00:16:59.433000+02:00
12,24.05,35,2022-05-19 00:32:56.696000+02:00
13,23.95,36,2022-05-19 00:48:54.195000+02:00
14,23.85,35,2022-05-19 01:04:51.713000+02:00
15,23.8,35,2022-05-19 01:20:49.542000+02:00
16,23.8,36,2022-05-19 01:36:47.565000+02:00
17,23.75,36,2022-05-19 01:52:45.699000+02:00
18,23.7,36,2022-05-19 02:08:43.991000+02:00
19,23.65,36,2022-05-19 02:24:42.298000+02:00
20,23.6,36,2022-05-19 02:40:40.642000+02:00
21,23.5,36,2022-05-19 02:56:39.175000+02:00
22,23.5,36,2022-05-19 03:12:37.939000+02:00
23,23.35,36,2022-05-19 03:28:36.934000+02:00
24,23.3,36,2022-05-19 03:44:36.014000+02:00
25,23.3,36,2022-05-19 04:00:35.211000+02:00
26,23.25,36,2022-05-19 04:16:34.642000+02:00
27,23.2,36,2022-05-19 04:32:34.153000+02:00
28,23.1,36,2022-05-19 04:48:33.887000+02:00
29,23.0,36,2022-05-19 05:04:33.855000+02:00
30,23.05,36,2022-05-19 05:20:33.752000+02:00
31,22.95,36,2022-05-19 05:36:33.655000+02:00
32,22.95,36,2022-05-19 05:52:33.739000+02:00
33,22.85,36,2022-05-19 06:08:33.958000+02:00
34,22.9,36,2022-05-19 06:24:34.336000+02:00
35,22.85,36,2022-05-19 06:40:34.885000+02:00
36,22.75,36,2022-05-19 06:56:35.322000+02:00
37,22.8,36,2022-05-19 07:12:35.997000+02:00
38,22.85,36,2022-05-19 07:28:36.754000+02:00
39,23.05,36,2022-05-19 07:44:37.217000+02:00
40,23.35,37,2022-05-19 08:00:36.799000+02:00
41,23.75,37,2022-05-19 08:16:35.604000+02:00
42,23.85,37,2022-05-19 08:32:33.725000+02:00
43,24.1,37,2022-05-19 08:48:31.295000+02:00
44,24.25,38,2022-05-19 09:04:28.404000+02:00
45,24.2,38,2022-05-19 09:20:25.261000+02:00
46,24.3,37,2022-05-19 09:36:22.115000+02:00
47,24.35,37,2022-05-19 09:52:18.558000+02:00
48,24.45,37,2022-05-19 10:08:15.038000+02:00
49,24.75,36,2022-05-19 10:24:11.033000+02:00
50,24.85,36,2022-05-19 10:40:06.066000+02:00
51,24.7,36,2022-05-19 10:56:01.584000+02:00
52,24.75,36,2022-05-19 11:11:57.100000+02:00
53,24.8,36,2022-05-19 11:27:52.748000+02:00
54,24.75,36,2022-05-19 11:43:48.527000+02:00
55,24.7,35,2022-05-19 11:59:44.252000+02:00
56,24.6,34,2022-05-19 12:15:40.098000+02:00
57,24.6,34,2022-05-19 12:31:36.034000+02:00
58,24.65,34,2022-05-19 12:47:31.983000+02:00
59,24.65,34,2022-05-19 13:03:27.927000+02:00
60,24.65,33,2022-05-19 13:19:23.666000+02:00
61,24.65,33,2022-05-19 13:35:19.432000+02:00
62,24.6,32,2022-05-19 13:51:15.242000+02:00
63,24.6,32,2022-05-19 14:07:10.669000+02:00
64,24.7,32,2022-05-19 14:23:06.414000+02:00
65,24.75,31,2022-05-19 14:39:02.228000+02:00
66,24.85,32,2022-05-19 14:54:57.731000+02:00
67,25.1,31,2022-05-19 15:10:52.573000+02:00
68,25.25,31,2022-05-19 15:26:46.824000+02:00
69,25.25,32,2022-05-19 15:42:40.710000+02:00
70,25.35,32,2022-05-19 15:58:34.678000+02:00
71,25.4,32,2022-05-19 16:14:28.355000+02:00
72,25.45,32,2022-05-19 16:30:21.767000+02:00
73,25.65,32,2022-05-19 16:46:15.167000+02:00
74,25.8,32,2022-05-19 17:02:07.850000+02:00
75,26.05,33,2022-05-19 17:18:00.053000+02:00
76,26.0,32,2022-05-19 17:33:52.126000+02:00
77,25.9,31,2022-05-19 17:49:44.362000+02:00
78,25.75,30,2022-05-19 18:05:37.011000+02:00
79,25.5,30,2022-05-19 18:21:29.949000+02:00
80,25.5,30,2022-05-19 18:37:23.134000+02:00
81,25.55,30,2022-05-19 18:53:16.564000+02:00
82,25.5,31,2022-05-19 19:09:09.990000+02:00
83,25.45,31,2022-05-19 19:25:03.368000+02:00
84,25.45,31,2022-05-19 19:40:56.970000+02:00
85,25.3,31,2022-05-19 19:56:52.285000+02:00
86,25.3,31,2022-05-19 20:12:44.962000+02:00
87,25.2,31,2022-05-19 20:28:39.229000+02:00
88,25.1,31,2022-05-19 20:44:33.663000+02:00
89,25.05,31,2022-05-19 21:00:28.099000+02:00
0,25.1,31,2022-05-19 21:16:22.795000+02:00
1,24.95,31,2022-05-19 21:32:17.696000+02:00
2,24.9,30,2022-05-19 21:48:12.755000+02:00
3,24.75,31,2022-05-19 22:04:07.984000+02:00
4,24.8,31,2022-05-19 22:20:03.214000+02:00
5,24.85,31,2022-05-19 22:35:58.627000+02:00
6,24.7,32,2022-05-19 22:51:54.258000+02:00
7,24.75,32,2022-05-19 23:07:49.984000+02:00
8,24.6,32,2022-05-19 23:23:45.775000+02:00
9,24.55,32,2022-05-19 23:39:41.577000+02:00
10,24.55,32,2022-05-19 23:55:37.542000+02:00
11,24.45,32,2022-05-20 00:11:33.721000+02:00
12,24.45,32,2022-05-20 00:27:31.561000+02:00
13,24.45,34,2022-05-20 00:43:26.414000+02:00
14,24.45,36,2022-05-20 00:59:22.743000+02:00
15,24.35,36,2022-05-20 01:15:19.232000+02:00
16,24.3,36,2022-05-20 01:31:15.933000+02:00
17,24.25,36,2022-05-20 01:47:12.836000+02:00
18,24.2,36,2022-05-20 02:03:09.854000+02:00
19,24.1,36,2022-05-20 02:19:07.094000+02:00
20,24.05,36,2022-05-20 02:35:04.446000+02:00
21,23.95,35,2022-05-20 02:51:01.953000+02:00
22,23.9,35,2022-05-20 03:06:59.690000+02:00
23,23.8,35,2022-05-20 03:22:58.199000+02:00
24,23.8,35,2022-05-20 03:38:55.520000+02:00
25,23.7,35,2022-05-20 03:54:53.676000+02:00
26,23.7,35,2022-05-20 04:10:52.002000+02:00
27,23.6,35,2022-05-20 04:26:50.642000+02:00
28,23.55,35,2022-05-20 04:42:49.277000+02:00
29,23.6,35,2022-05-20 04:58:47.976000+02:00
30,23.65,35,2022-05-20 05:14:46.587000+02:00
31,23.7,34,2022-05-20 05:30:45.029000+02:00
32,23.9,34,2022-05-20 05:46:43.070000+02:00
33,24.15,34,2022-05-20 06:02:40.451000+02:00
34,24.35,33,2022-05-20 06:18:37.067000+02:00
35,24.65,33,2022-05-20 06:34:33.102000+02:00
36,24.85,33,2022-05-20 06:50:28.674000+02:00
37,25.1,33,2022-05-20 07:06:23.624000+02:00
38,25.15,32,2022-05-20 07:22:18.191000+02:00
39,25.35,32,2022-05-20 07:38:12.266000+02:00
40,25.5,33,2022-05-20 07:54:06.218000+02:00
41,25.7,33,2022-05-20 08:09:59.519000+02:00
42,25.85,33,2022-05-20 08:25:52.397000+02:00
43,25.95,33,2022-05-20 08:41:45.179000+02:00
44,26.0,34,2022-05-20 08:57:37.459000+02:00
45,26.0,34,2022-05-20 09:13:29.800000+02:00
46,25.9,33,2022-05-20 09:29:22.395000+02:00
47,25.85,33,2022-05-20 09:45:15.036000+02:00
48,25.85,33,2022-05-20 10:01:07.963000+02:00
49,25.75,33,2022-05-20 10:17:00.843000+02:00
50,25.7,33,2022-05-20 10:32:53.982000+02:00
51,25.7,33,2022-05-20 10:48:47.288000+02:00
52,25.55,33,2022-05-20 11:04:40.637000+02:00
53,25.5,32,2022-05-20 11:20:34.156000+02:00
54,25.55,32,2022-05-20 11:36:27.780000+02:00
55,25.55,33,2022-05-20 11:52:21.437000+02:00
56,25.5,33,2022-05-20 12:08:14.935000+02:00
57,25.2,32,2022-05-20 12:24:09.120000+02:00
58,25.1,31,2022-05-20 12:40:03.806000+02:00
59,25.05,32,2022-05-20 12:55:58.557000+02:00
60,25.1,33,2022-05-20 13:11:53.373000+02:00
61,24.95,32,2022-05-20 13:27:48.299000+02:00
62,25.1,31,2022-05-20 13:43:43.217000+02:00
63,25.2,31,2022-05-20 13:59:37.871000+02:00
64,25.2,30,2022-05-20 14:15:32.446000+02:00
65,25.25,30,2022-05-20 14:31:26.845000+02:00
66,25.35,31,2022-05-20 14:47:21.238000+02:00
67,25.25,31,2022-05-20 15:03:15.761000+02:00
68,25.1,31,2022-05-20 15:19:10.186000+02:00
69,24.9,32,2022-05-20 15:35:05.571000+02:00
70,25.15,31,2022-05-20 15:51:00.495000+02:00
71,24.95,29,2022-05-20 16:06:55.587000+02:00
72,25.1,32,2022-05-20 16:22:50.704000+02:00
73,25.3,32,2022-05-20 16:38:45.208000+02:00
74,25.3,32,2022-05-20 16:54:39.444000+02:00
75,25.5,32,2022-05-20 17:10:33.244000+02:00
76,25.5,32,2022-05-20 17:26:26.854000+02:00
77,25.55,32,2022-05-20 17:42:20.457000+02:00
78,25.15,31,2022-05-20 17:58:14.227000+02:00
79,25.25,32,2022-05-20 18:14:08.947000+02:00
80,25.35,33,2022-05-20 18:30:03.600000+02:00
81,25.35,33,2022-05-20 18:45:57.953000+02:00
82,25.2,34,2022-05-20 19:01:52.308000+02:00
83,25.6,37,2022-05-20 19:17:46.367000+02:00
84,25.65,34,2022-05-20 19:33:40.316000+02:00
85,25.8,35,2022-05-20 19:49:33.076000+02:00
86,25.85,36,2022-05-20 20:05:26.088000+02:00
87,25.8,35,2022-05-20 20:21:19.036000+02:00
88,25.8,34,2022-05-20 20:37:11.910000+02:00
89,25.75,34,2022-05-20 20:53:05.029000+02:00
90,25.75,34,2022-05-20 21:08:58.015000+02:00
0,25.7,34,2022-05-20 21:24:51.128000+02:00
1,25.7,34,2022-05-20 21:40:44.313000+02:00
2,25.25,33,2022-05-20 21:56:37.629000+02:00
3,24.75,33,2022-05-20 22:12:32.875000+02:00
4,24.7,35,2022-05-20 22:28:29.214000+02:00
5,24.85,33,2022-05-20 22:44:24.644000+02:00
6,24.8,34,2022-05-20 23:16:17.020000+02:00
7,24.8,34,2022-05-20 23:32:10.935000+02:00
8,24.8,34,2022-05-20 23:48:06.473000+02:00
9,24.75,34,2022-05-21 00:04:04.111000+02:00
10,24.7,34,2022-05-21 00:19:58.523000+02:00
11,24.6,35,2022-05-21 00:35:54.026000+02:00
12,24.6,35,2022-05-21 00:51:50.049000+02:00
13,24.55,35,2022-05-21 01:07:46.090000+02:00
14,24.5,34,2022-05-21 01:23:42.343000+02:00
15,24.4,34,2022-05-21 01:39:38.748000+02:00
16,24.25,34,2022-05-21 01:55:35.477000+02:00
17,24.3,34,2022-05-21 02:11:32.354000+02:00
18,24.25,34,2022-05-21 02:27:29.379000+02:00
19,24.25,34,2022-05-21 02:43:26.625000+02:00
20,24.1,35,2022-05-21 02:59:23.794000+02:00
21,24.1,35,2022-05-21 03:15:21.146000+02:00
22,23.95,34,2022-05-21 03:31:18.935000+02:00
23,23.95,34,2022-05-21 03:47:17.053000+02:00
24,23.9,34,2022-05-21 04:03:15.291000+02:00
25,23.8,34,2022-05-21 04:19:13.731000+02:00
26,23.85,34,2022-05-21 04:35:12.062000+02:00
27,23.7,34,2022-05-21 04:51:10.523000+02:00
28,23.7,34,2022-05-21 05:07:09.373000+02:00
29,23.7,34,2022-05-21 05:23:08.207000+02:00
30,23.6,35,2022-05-21 05:39:07.298000+02:00
31,23.6,34,2022-05-21 05:55:06.204000+02:00
32,23.6,33,2022-05-21 06:11:05.240000+02:00
33,23.6,33,2022-05-21 06:27:04.268000+02:00
34,23.65,33,2022-05-21 06:43:03.137000+02:00
35,23.65,34,2022-05-21 06:59:01.949000+02:00
36,23.65,33,2022-05-21 07:15:00.761000+02:00
37,23.8,33,2022-05-21 07:30:59.336000+02:00
38,23.8,33,2022-05-21 07:46:57.680000+02:00
39,23.85,33,2022-05-21 08:02:56.198000+02:00
40,23.75,34,2022-05-21 08:18:54.813000+02:00
41,23.8,37,2022-05-21 08:34:53.361000+02:00
42,24.05,37,2022-05-21 08:50:51.478000+02:00
43,24.05,37,2022-05-21 09:06:49.468000+02:00
44,24.15,38,2022-05-21 09:22:47.227000+02:00
45,24.25,38,2022-05-21 09:38:44.795000+02:00
46,24.2,38,2022-05-21 09:54:42.062000+02:00
47,24.25,38,2022-05-21 10:10:39.342000+02:00
48,24.2,37,2022-05-21 10:26:36.592000+02:00
49,24.25,38,2022-05-21 10:42:33.850000+02:00
50,24.3,38,2022-05-21 10:58:31.165000+02:00
51,24.15,37,2022-05-21 11:14:28.798000+02:00
52,24.2,37,2022-05-21 11:30:26.345000+02:00
53,24.2,36,2022-05-21 11:46:24.179000+02:00
54,24.1,35,2022-05-21 12:02:22.166000+02:00
55,24.2,35,2022-05-21 12:18:20.032000+02:00
56,24.1,35,2022-05-21 12:34:17.693000+02:00
57,24.3,37,2022-05-21 12:50:15.104000+02:00
58,24.4,38,2022-05-21 13:06:12.261000+02:00
59,24.45,38,2022-05-21 13:22:09.114000+02:00
60,24.65,39,2022-05-21 13:38:05.740000+02:00
61,24.75,38,2022-05-21 13:54:02.045000+02:00
62,24.85,38,2022-05-21 14:09:58.144000+02:00
63,24.9,39,2022-05-21 14:25:53.605000+02:00
64,25.05,39,2022-05-21 14:41:48.964000+02:00
65,25.05,36,2022-05-21 14:57:43.870000+02:00
66,24.85,35,2022-05-21 15:13:39.339000+02:00
67,24.7,33,2022-05-21 15:29:35.225000+02:00
68,24.35,31,2022-05-21 15:45:32.324000+02:00
69,24.25,32,2022-05-21 16:01:28.842000+02:00
70,24.6,31,2022-05-21 16:17:25.757000+02:00
71,24.75,31,2022-05-21 16:33:21.891000+02:00
72,24.9,32,2022-05-21 16:49:17.315000+02:00
73,24.85,31,2022-05-21 17:05:13.174000+02:00
74,24.85,34,2022-05-21 17:21:09.124000+02:00
75,24.85,35,2022-05-21 17:37:05.063000+02:00
76,24.85,35,2022-05-21 17:53:00.888000+02:00
77,24.85,35,2022-05-21 18:08:56.753000+02:00
78,24.9,35,2022-05-21 18:24:52.437000+02:00
79,24.85,36,2022-05-21 18:40:48.098000+02:00
80,24.8,36,2022-05-21 18:56:43.694000+02:00
81,24.9,37,2022-05-21 19:12:39.194000+02:00
82,24.9,37,2022-05-21 19:28:34.617000+02:00
83,24.95,38,2022-05-21 19:44:30.227000+02:00
84,25.0,39,2022-05-21 20:00:25.704000+02:00
85,24.9,39,2022-05-21 20:16:21.266000+02:00
86,24.8,38,2022-05-21 20:32:17.037000+02:00
87,24.8,39,2022-05-21 20:48:12.993000+02:00
88,24.7,38,2022-05-21 21:04:09.020000+02:00
0,24.7,38,2022-05-21 21:20:05.154000+02:00
1,24.6,39,2022-05-21 21:36:01.447000+02:00
2,24.55,38,2022-05-21 21:51:57.990000+02:00
3,24.5,39,2022-05-21 22:07:54.645000+02:00
4,24.55,40,2022-05-21 22:23:51.110000+02:00
5,24.5,40,2022-05-21 22:39:47.720000+02:00
6,24.3,41,2022-05-21 22:55:44.532000+02:00
7,24.4,40,2022-05-21 23:11:41.536000+02:00
8,24.3,40,2022-05-21 23:27:38.745000+02:00
9,24.3,40,2022-05-21 23:43:36.037000+02:00
10,24.2,40,2022-05-21 23:59:33.501000+02:00
11,24.2,40,2022-05-22 00:15:31.312000+02:00
12,24.15,39,2022-05-22 00:31:28.962000+02:00
13,24.25,43,2022-05-22 00:47:26.502000+02:00
14,24.25,43,2022-05-22 01:03:24.100000+02:00
15,24.3,43,2022-05-22 01:19:21.591000+02:00
16,24.25,42,2022-05-22 01:35:19.191000+02:00
17,24.15,42,2022-05-22 01:51:16.972000+02:00
18,24.1,41,2022-05-22 02:07:14.884000+02:00
19,24.0,41,2022-05-22 02:23:12.959000+02:00
20,23.95,40,2022-05-22 02:39:11.348000+02:00
21,23.85,40,2022-05-22 02:55:10.142000+02:00
22,23.75,40,2022-05-22 03:11:08.857000+02:00
23,23.75,40,2022-05-22 03:27:07.697000+02:00
24,23.7,40,2022-05-22 03:43:06.752000+02:00
25,23.6,40,2022-05-22 03:59:07.197000+02:00
26,23.5,39,2022-05-22 04:15:05.634000+02:00
27,23.5,39,2022-05-22 04:31:05.509000+02:00
28,23.35,39,2022-05-22 04:47:05.534000+02:00
29,23.4,39,2022-05-22 05:03:05.479000+02:00
30,23.3,39,2022-05-22 05:19:05.556000+02:00
31,23.25,39,2022-05-22 05:35:05.728000+02:00
32,23.3,39,2022-05-22 05:51:06.164000+02:00
33,23.25,39,2022-05-22 06:07:06.998000+02:00
34,23.1,39,2022-05-22 06:23:07.475000+02:00
35,23.1,39,2022-05-22 06:39:08.089000+02:00
36,23.15,39,2022-05-22 06:55:08.840000+02:00
37,23.35,39,2022-05-22 07:11:08.999000+02:00
38,23.4,39,2022-05-22 07:27:08.842000+02:00
39,23.45,41,2022-05-22 07:43:08.452000+02:00
40,23.65,42,2022-05-22 07:59:07.660000+02:00
41,23.75,42,2022-05-22 08:15:06.783000+02:00
42,23.8,43,2022-05-22 08:31:05.546000+02:00
43,23.8,43,2022-05-22 08:47:04.344000+02:00
44,23.8,44,2022-05-22 09:03:03.020000+02:00
45,23.75,44,2022-05-22 09:19:02.030000+02:00
46,23.9,44,2022-05-22 09:35:00.509000+02:00
47,23.85,44,2022-05-22 09:50:58.737000+02:00
48,23.9,44,2022-05-22 10:06:56.823000+02:00
49,24.0,44,2022-05-22 10:22:54.873000+02:00
50,23.95,44,2022-05-22 10:38:52.899000+02:00
51,24.0,43,2022-05-22 10:54:50.788000+02:00
52,24.1,43,2022-05-22 11:10:48.612000+02:00
53,24.15,44,2022-05-22 11:26:46.396000+02:00
54,24.25,45,2022-05-22 11:42:43.893000+02:00
55,24.3,45,2022-05-22 11:58:41.330000+02:00
56,24.35,44,2022-05-22 12:14:38.421000+02:00
57,24.3,44,2022-05-22 12:30:35.240000+02:00
58,24.35,44,2022-05-22 12:46:32.258000+02:00
59,24.35,44,2022-05-22 13:02:29.504000+02:00
60,24.5,44,2022-05-22 13:18:26.377000+02:00
61,24.55,44,2022-05-22 13:34:22.963000+02:00
62,24.75,44,2022-05-22 13:50:19.044000+02:00
63,24.9,44,2022-05-22 14:06:14.869000+02:00
64,24.95,43,2022-05-22 14:22:10.536000+02:00
65,25.0,42,2022-05-22 14:38:06.078000+02:00
66,25.1,41,2022-05-22 14:54:01.228000+02:00
67,25.3,41,2022-05-22 15:09:56.104000+02:00
68,25.4,40,2022-05-22 15:25:50.473000+02:00
69,25.65,40,2022-05-22 15:41:44.667000+02:00
70,25.5,35,2022-05-22 15:57:38.406000+02:00
71,25.15,33,2022-05-22 16:13:32.920000+02:00
72,25.1,33,2022-05-22 16:29:28.009000+02:00
73,25.35,34,2022-05-22 16:45:22.853000+02:00
74,25.1,33,2022-05-22 17:01:17.823000+02:00
75,24.9,32,2022-05-22 17:17:13.237000+02:00
76,24.85,32,2022-05-22 17:33:08.982000+02:00
77,24.95,32,2022-05-22 17:49:05.126000+02:00
78,25.0,33,2022-05-22 18:05:00.472000+02:00
79,25.3,35,2022-05-22 18:20:55.626000+02:00
80,25.45,35,2022-05-22 18:36:49.993000+02:00
81,25.65,36,2022-05-22 18:52:43.934000+02:00
82,25.8,37,2022-05-22 19:08:37.395000+02:00
83,25.85,38,2022-05-22 19:24:30.614000+02:00
84,25.8,37,2022-05-22 19:40:23.745000+02:00
85,25.5,34,2022-05-22 19:56:16.841000+02:00
86,24.85,34,2022-05-22 20:12:11.473000+02:00
87,24.5,34,2022-05-22 20:28:07.486000+02:00
88,24.1,35,2022-05-22 20:44:04.591000+02:00
89,23.8,35,2022-05-22 21:00:02.907000+02:00
0,23.5,36,2022-05-22 21:16:02.124000+02:00
1,23.4,37,2022-05-22 21:32:02.129000+02:00
2,23.6,38,2022-05-22 21:48:01.625000+02:00
3,23.65,37,2022-05-22 22:04:00.844000+02:00
4,23.65,37,2022-05-22 22:20:00.717000+02:00
5,23.6,37,2022-05-22 22:35:59.350000+02:00
6,23.6,37,2022-05-22 22:51:58.522000+02:00
7,23.6,37,2022-05-22 23:07:57.718000+02:00
8,23.55,37,2022-05-22 23:23:57.100000+02:00
9,23.45,37,2022-05-22 23:39:56.648000+02:00
10,23.45,37,2022-05-22 23:55:56.310000+02:00
11,23.45,36,2022-05-23 00:11:56.119000+02:00
